Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,312.9937437,321.3614346,320.501255,322.3007333,332.0813409,328.5634369,329.0531397,319.6396795,326.1961216,301.2673116,304.7343053,305.3074898,358.3673718,399.8087097,437.6158257,574.1332295,567.4438044,567.024678,618.1555551,751.0257584,794.3613339,700.5899253,666.1476389,576.7323602,545.626259,579.488013,795.1590438,928.0997778,890.5583575,851.6162189,961.5739465,916.9307631,951.4285278,873.8830905,580.1177072,710.7245102,719.5433474,647.829366,681.2600726,680.5723504,604.654066,615.2684717,656.6227077,823.7211451,940.5516918,993.9320411,1040.903994,1222.372918,1411.929332,1317.235687,1280.22547,1373.520789,1329.981379,1376.069816,1396.658225,1219.248662,1269.902108,1361.699588,1465.591006,1446.830965
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,428.05898,449.1510713,472.0858245,511.2055753,485.5338582,516.5353033,566.8076776,626.0335277,708.6060665,812.6827969,925.8039129,1071.41154,1264.375107,1685.459796,2341.705514,2489.911575,2758.94038,2846.335988,3193.905657,3900.533553,4928.139118,5596.585977,6077.634241,6633.236674,7228.317584,7001.766748,6799.930363,7539.029302,8914.441226,10394.539,11861.75616,14502.37999,16135.91365,18290.02824,21553.0309,24914.41126,26233.6289,26375.97195,21829.29987,21796.08444,23852.32703,21700.02005,22159.68886,23730.15245,27608.53737,29961.26328,33769.15416,39432.93835,40007.46926,38927.20688,47236.96023,53890.42873,55546.48854,56967.42579,57562.53079,55646.61875,56828.29535,60913.74533,66188.7794,65233.28244
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,173.4382353,187.3770041,184.760133,,301.2534925,235.3302891,308.2574878,453.792814,385.8134687,414.2548463,448.0592585,515.6742607,678.8287913,731.8077655,785.6144232,764.6515967,707.967102,962.3878737,857.8920083,755.7744118,831.7575892,1053.267001,1095.672403,970.0160546,998.6753869,1147.829656,1210.36346,1330.609562,1445.481661,1529.441335,1494.52894,1206.0032,1200.774161,1054.388246,944.6140341,784.6498272,744.3525546,818.0588673,880.8129914,949.3376001,1048.650015,1208.338618,1160.301648,1290.398786,1722.418121,1913.232013,1977.451405,1996.781184,1914.46793,1986.416236,2059.045424,2137.6907,2127.538508
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,138.9387598,139.3639845,143.4720477,143.620721,150.7492153,143.2808922,147.1559364,134.3170947,124.7570336,151.740571,158.2614296,149.9073953,163.0129442,197.446726,218.0793419,223.6751581,191.7415091,218.1914565,296.4443278,334.8040993,324.8302993,321.8234292,365.903865,274.9023109,293.3159619,225.1827771,125.1521265,173.6707761,253.8313321,219.2940868,150.3890323,179.361334,156.4032118,177.597591,211.5924777,202.3158548,218.3665864,196.1151103,153.458527,150.0062901,138.6986922,229.3755148,252.3962103,266.4471103,266.5695675,292.3493252,323.3891849,360.3721418,408.4807421,391.2010053,401.8350014,448.3375255,566.3786569,716.8353047,714.7007124,588.2284527,501.4157129,499.3807078,533.9911843,504.4625434
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,274.1750026,282.1899044,288.1870754,290.025603,293.3876234,308.4397022,314.615766,326.7698547,363.8299107,410.2889963,453.4921241,548.1527966,678.0381647,706.6161397,767.7989036,778.4481786,736.5906732,717.5437389,729.7388622,751.7259474,769.8029516,753.9803804,781.0590825,816.2198238,840.7133059,914.1309275,983.1800319,1073.311045,1216.701063,1380.70763,1585.109459,1684.785985,1778.837576,1886.35964,1930.623493,2001.538009,2072.299842,2124.102889,2209.496508,2278.431843,2428.569512,2631.820415,2786.157922,2933.395675,2858.47963,2983.242708,3266.045875,3428.384736,3509.531493,3589.042193,3705.577946,3805.993666,3910.257193,4067.659449,4187.250031
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40858.30383,36601.82755,38739.1586,41464.74643,51268.33418,59562.88874,60900.54329,64248.0507,72709.79688,78643.55065,66722.69931,60239.34071,57286.655,49985.34957,51572.56817,50806.53438,42650.31726,43842.38552,45394.20103,48481.0133,
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,65.47959732,68.10656638,70.81297506,73.60722932,76.48044944,79.42896847,81.8712705,84.19880807,86.55013873,90.45792281,93.65470769,95.35361389,119.8182755,144.3446758,128.7031983,183.1950344,188.661113,103.8184579,105.1133531,100.194197,96.096128,107.37216,117.1934645,110.8848845,119.1747813,131.8173839,138.0961119,147.1513483,148.2165028,153.1408177,126.9249205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207.454303,2864.087172,3380.043643,2571.17271,2571.305177,914.7855093,1727.281196,2283.846685,3005.426352,3502.803153,3720.479155,4382.617279,5848.476405,7101.040141,6169.114195,5735.422857,6809.159804,6015.945228,6755.073511,6600.05665,5585.117808,5756.381194,6284.192804,7246.191986,7402.354559
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,131.4529508,133.4625312,141.2275403,157.9732173,150.5863992,163.6463692,172.2782701,166.1035199,173.2298193,193.2630658,221.3819604,219.3711267,240.9260389,299.781986,381.3807312,408.8656817,431.8053075,461.0460385,494.917855,578.8906412,710.5232149,966.3598705,863.6501842,730.4920496,620.0594812,569.3751911,567.2799586,628.7484594,629.1697084,607.791559,663.3773532,654.2071358,627.2775862,568.1943472,543.7194879,607.2154013,610.896461,618.8075475,581.4972578,572.797895,594.2302987,552.3053492,586.8033653,716.6315987,869.7412538,1006.803015,1165.86032,1317.730232,1470.065448,1363.49385,1578.62752,1733.955781,1770.159637,1838.055744,1873.491817,1662.588028,1492.851119,1548.80154,1576.776615,1573.013688
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.492414,1337.882084,1535.708184,1516.403915,1179.739828,1779.469334,1322.820239,1119.651333,,,,
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,131.7109956,133.7166429,141.4947652,158.2684935,150.876008,163.9553357,172.6038097,166.4216408,173.5581471,193.6263234,221.8006313,219.8047929,241.4316345,300.4137916,382.1802917,409.7372878,432.7314959,462.2420081,496.5919359,580.9073588,711.8293741,966.830948,864.1954976,731.4183841,621.1474266,570.6856694,569.5260548,631.7668588,632.709863,611.4131892,667.826094,658.9470846,632.7375602,573.7691823,549.731096,613.7940276,617.9180739,625.323773,587.9524114,579.3830124,601.0638721,558.9731759,593.6589486,724.4363664,878.2731141,1014.832392,1174.204574,1327.01041,1481.001792,1373.137466,1588.817977,1745.443057,1781.433136,1849.69361,1885.472563,1673.449291,1504.238409,1560.887347,1589.425156,1585.436468
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,462.6070095,511.0984994,591.4597192,723.8678136,1104.364372,1234.565832,1384.120665,1543.728321,1629.879699,1984.905104,2588.769294,2621.533367,2555.379817,2421.672787,2353.410695,2219.908904,2133.830774,2387.860755,2578.820759,2631.666753,2986.765099,2993.873815,3134.754571,3041.904152,3146.320439,3506.904621,3674.61088,3876.377615,3812.798482,4026.644227,4386.875772,4340.842116,4579.501454,5396.706617,6394.598298,7485.463022,8512.416733,10004.66934,11784.96984,9878.892171,11122.80301,13171.13596,13484.66686,13774.49218,13965.96173,11707.51848,11311.7329,12135.83779,13158.7022,12730.94449
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.6879948,577.6401566,678.6928396,745.3154519,866.5049956,883.0697315,896.851612,1098.768061,1067.914125,1094.710717,1263.868022,1340.527702,1577.018278,1782.798059,1595.864632,1710.130898,1811.012826,2001.136978,1994.906467
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,346.1619962,363.9546358,382.2043798,403.7544839,419.6459238,468.6321959,562.9025485,634.8156245,676.9036601,714.1580142,747.1509604,815.1967847,847.9044976,930.2166258,1133.224762,1295.841615,1412.196573,1793.607878,2053.901295,2180.77131,2211.28786,2468.463916,2535.187853,2438.748358,2368.856122,2368.176911,2381.461485,2571.92871,2985.489134,1366.458063,958.6146981,1084.974758,961.8333314,1001.716482,1391.600964,1565.212023,1921.879712,2039.854809,2415.77884,1904.424719,2012.260287,1750.558371,2267.721066,2611.356086,3006.189322,3590.626616,5197.717047,5744.759727,6831.970411,7408.389111,8255.796859,8263.172923,9201.008785,9402.233137,9472.0076,8561.974179,5539.068872,5626.795816,6003.723066,6854.906561
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405.535136,2691.195606,2920.917567,3102.296793,3771.359427,4819.125555,5196.94038,5146.671078,5538.616465,5643.675109,5413.150621,5717.21709,6533.553213,8712.698793,10671.82186,11685.75482,13159.75944,16085.61152,18677.29271,16531.67051,16727.29133,18338.36223,17460.04681,18236.98079,18670.93017,16309.07324,16505.97505,17554.30832,19428.11621,19329.0968
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9107.477079,6633.73828,6562.018396,6656.933376,7564.741184,10730.45091,10815.11122,10454.96556,11175.7711,11452.78279,10201.30354,10479.75943,11777.15551,14849.03695,17233.13856,18098.90873,19672.96549,23787.64669,27483.33695,24694.23056,23509.54339,25095.13263,22643.10025,23496.60231,24214.92207,20881.76677,21622.58068,23500.75223,26054.5421,25739.24781
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2114.002973,2288.921701,2468.694589,2657.022505,2941.048899,3206.09917,3454.429789,3720.926845,3926.409001,4234.161348,4736.217149,5132.711607,6027.128504,7301.215429,8089.914582,10117.30668,10868.27577,11448.61938,12620.51861,14877.16428,17097.83265,15586.43007,13738.97229,12608.22915,13099.02084,13666.85774,17981.01942,21792.5589,24534.69382,25662.2206,30593.67245,31822.80385,32800.98268,24425.28493,26083.61439,30282.96392,32998.96816,30312.4876,30596.5272,30941.07936,29624.91267,27247.85773,29899.19525,37321.7979,42821.67314,43437.06312,46593.60216,53700.00534,56152.55234,46946.96027,52869.04429,60755.75955,58037.82132,61126.9432,60020.36046,51545.48361,51965.15715,53791.50873,54589.06039,51610.06606
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,104.2125077,125.3118569,131.1617149,151.496192,177.9659413,187.9513863,200.2429821,189.3785413,196.3031395,251.7460224,260.0277731,307.3702565,321.0694305,471.5710831,545.2553674,576.8792555,528.5873294,571.2393155,619.5322908,725.1139487,921.992239,939.4501374,853.5512731,851.5923507,732.2973049,516.4142737,620.715467,780.2706269,894.3465151,872.7731011,1355.393945,1367.784814,1481.864599,1528.892444,1563.752953,1833.089427,1695.131189,1781.870028,1609.220662,1557.058632,1728.70534,1521.76762,1405.441856,2148.619935,2699.133402,3083.826232,3176.700338,3327.441875,3137.396115,3385.842926,4168.505177,4496.600379,4527.668988,4230.344056,4038.557228,3689.518706,3447.695699,3953.088968,4145.97411,3837.026994
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,288.0581594,270.2796606,287.0447884,308.1952644,332.3050031,328.484901,337.6462466,333.2338125,314.3510648,314.1798528,343.8811821,401.6080395,546.9510613,648.5319241,744.5069419,806.2326445,814.474738,1044.353068,1376.546579,2030.135903,2329.353358,2419.034419,2296.307729,2280.451551,2338.075652,2588.552804,3165.945038,3638.988011,4128.118232,4407.20094,5302.843727,5314.663128,6128.445569,6559.129994,6555.504407,6748.931109,6583.201018,7280.989621,7715.918147,7747.612159,7578.851053,7663.13708,8331.261997,8524.961236,10176.65871,11092.51074,12014.39987,12154.82994,11122.86207,9706.95606,10804.68447,12189.09516,12006.68296,14765.67398,14700.3343,14745.34144,15068.62032,15906.08392,16390.82488,17401.72151
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,187.5373743,200.1833569,227.7886639,238.4373061,257.5784123,273.9622218,241.7122448,275.2673093,295.4494159,365.6937642,337.0395839,394.1421481,449.9439294,460.295068,708.4212256,905.9500887,979.3277657,954.7632405,1112.612528,1151.175406,1462.630341,1677.126244,1699.532805,1769.740953,1700.476019,1540.436791,1208.004425,999.5919067,902.5495583,815.6485164,988.9486722,1012.9869,1004.997314,1009.649047,725.5680738,794.445153,934.6230285,955.8439487,974.4387618,991.2508329,1177.629268,1258.447322,1263.255122,1253.395146,1407.178424,1571.738407,1748.90568,2032.623489,,,,,,,,,,,,
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16629.34223,15784.60356,16382.93711,18187.22135,20533.91625,24561.65051,25456.30212,27648.34402,22019.65773,21028.40814,21835.08314,21009.88581,21328.97901,23296.33691,24832.59637,25995.17246,25933.60744,27142.2278,
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,104.4715443,109.1291428,114.5814395,116.7766907,120.8208035,125.9753646,128.3424276,130.9604778,129.7322474,132.1701281,128.791915,134.6863325,153.4436829,165.6135788,163.136421,211.4684039,207.5286232,219.8133849,256.8239306,227.0799006,228.8223323,190.1075799,176.842139,172.2600394,185.3944493,202.745517,203.5011733,214.9380632,265.2408764,248.3038057,291.5532595,304.8747696,296.0393706,222.9232851,173.9903751,206.2610645,221.6730095,205.8627232,224.553884,190.5589772,165.7629866,196.9736976,220.3759764,291.9448516,453.5218172,658.3049578,709.7651951,798.5480013,925.6360843,800.4642249,892.5687203,984.7358915,967.3527975,979.8124096,1020.288204,776.0195323,693.4493865,665.9483527,726.1498811,709.5403101
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,90.65099482,79.63333033,72.01589224,76.02617344,86.02188172,97.93095532,104.2732649,98.43651742,96.77453375,105.7504878,114.7081228,120.0539579,132.8427474,163.3659082,180.3399265,198.8529165,198.3261992,225.5380065,214.9299028,245.0666625,278.4901618,292.5948261,301.9034147,311.5192208,332.8814173,359.0076233,352.0245516,341.6410838,372.3777552,395.7923779,417.4480862,446.251643,493.154914,534.2915069,634.4352258,773.2860428,877.442002,898.0899481,813.8379311,885.8250451,966.9264267,1019.17178,1118.128125,1254.948391,1443.418627,1658.639316,1982.266512,2487.589429,3124.284641,3363.455175,4048.335546,4910.478775,5436.160378,5954.106679,6373.238577,6591.704671,6682.048699,7248.931131,8054.889785,8308.334363
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2347.149178,2260.553123,2388.683114,2348.655306,2190.21182,2152.822279,1931.968139,2132.293971,2189.917966,2257.100121,2179.888818,1889.02784,2053.649133,2092.176781,2352.536682,2890.648956,3739.7125,4678.617401,5653.550427,7258.285931,8964.16525,7083.022474,8276.643651,10004.59819,10396.81836,10964.15241,10314.48077,7997.067603,7651.578313,8538.356943,8877.965595,8988.92805
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,76.63845417,79.12013307,81.99474913,87.79197513,99.93788939,109.6201848,121.8335574,124.8793956,124.3495722,131.5698685,120.0538809,131.0987358,149.3505629,176.4737398,237.8140162,256.1026754,251.3266327,308.6949749,319.9419326,337.4492967,417.6685258,342.1913045,281.8103589,252.974371,228.6482558,234.3563261,315.4619345,359.7906208,385.4255265,367.7925841,431.4501598,414.7820816,429.0420348,306.1505635,238.4653956,309.8184402,336.9772364,334.1433955,342.658274,329.6959964,302.2063943,292.5673576,326.8556001,396.0300441,412.589392,406.4009505,407.6946979,449.1442328,544.1475234,538.4419516,534.0443668,587.0971368,571.8067239,621.3988536,640.9342196,570.910279,597.4710888,626.0915279,678.9556381,675.5422133
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,100.7674787,107.4979972,113.7828772,118.1439385,125.938686,137.9186293,161.0055167,166.9230881,174.784799,186.8791519,192.1276287,194.2666812,209.3747324,269.8879525,332.1752377,351.6192943,391.5693808,445.4208425,528.6267784,589.8850091,682.929843,721.0592702,742.8510667,798.0804181,818.0389655,747.7034373,813.4516734,936.780302,1123.437643,1295.464722,1508.942737,1716.415599,1927.882737,2209.36303,2491.42809,2846.586738,3043.980517,2468.184973,1845.82887,2033.257944,2007.735175,1893.26406,2096.187999,2359.116867,2660.126998,2894.062656,3369.543403,3973.016991,4379.658524,4213.006339,5076.340174,5492.121256,5860.582507,6168.262985,5951.883702,5840.046523,5994.231475,6592.914902,7295.475616,7808.192916
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.6320261,469.3379255,346.9784139,294.4038807,268.0002958,213.6353402,178.361221,155.1884916,219.0404999,177.5597157,138.4288795,171.0479834,190.0025003,237.7574442,311.6273248,340.5830327,408.8385907,526.6429154,715.8651105,676.1234193,749.552711,847.3821018,969.2964731,1048.227293,1104.171689,929.0958572,802.5180041,806.0415731,826.6215305,870.7875893
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.2204828,861.7838871,838.5663434,865.789417,846.6461572,820.6842727,792.6684621,622.3706261,589.905474,554.8327509,562.6370536,590.393217,548.6991476,643.174726,774.4828307,967.8901647,1283.911263,1453.916238,1704.417531,2136.474322,2600.369292,3904.463719,4036.455999,4439.200382,5649.952278,6675.185658,7304.287132,7962.239098,6432.680702,6389.548408,6587.090316,6966.635411,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,365.695285,376.0895314,418.7368371,410.0375679,444.7607481,460.8816033,492.1535223,490.7857125,514.4977602,561.4004,595.5463913,647.2847855,708.6409507,913.1627335,1169.669274,1192.290362,1296.677907,1395.204108,1542.989965,1804.137124,2137.22608,2419.820192,2195.256926,1874.409501,1842.240292,1860.526096,1828.269677,1889.847003,2094.047199,2250.671378,2599.224337,3178.719358,2942.399017,3338.677664,3750.003773,3930.573234,4201.753185,4534.564523,4490.378672,3956.611309,4306.501311,4131.339401,3623.631485,3646.413959,4167.848848,5010.237201,5817.829511,6805.008742,7853.422851,7269.392167,8980.719155,10128.63224,10111.75807,10247.21402,10334.43067,8728.07016,8417.027467,9288.199577,8924.133351,8681.196686
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.0834787,529.7902522,508.7916881,517.7846146,453.4767175,464.5196375,446.4577497,523.7336977,614.4323923,676.6227594,806.4078617,947.5137304,1013.050451,1210.033296,1232.456832,1334.661956,1358.201692,1294.715534,1237.102682,1294.188934
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.389888,1201.43717,1341.419234,1526.271994,1536.951345,1530.534111,1589.939642,1619.032875,1647.880708,1573.311946,1744.456841,1988.068055,2302.380502,2631.022865,3197.553159,3890.479766,3686.06954,4178.708356,4644.130504,5036.720832,4623.47968,4483.06104,3955.55506,3938.533311,3799.787291,,
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,368.0647401,336.6028303,378.179388,455.1099981,484.1006851,572.8676408,666.3385041,662.8310363,649.3610725,685.038113,639.6296255,724.8092808,865.8425319,1127.562531,1121.178005,1194.541034,1387.996781,1436.76863,1449.290836,2024.002163,2110.392326,2280.842709,2195.790938,1944.585264,2017.671721,2065.502661,1840.291495,1845.418595,2033.790901,2288.593015,2598.2472,2892.039182,2925.91276,3380.613351,3062.533091,3553.220614,4084.624132,4597.742305,4428.566481,4393.940811,4320.63799,3966.15652,4217.476507,4364.015561,
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,82.34783372,86.04862373,89.91398561,98.98150197,110.8779202,116.4879414,95.80237807,103.0656834,105.61753,113.5117357,120.1323437,124.9111369,122.7497669,137.1617813,162.3803522,169.8185796,161.9100856,183.1196036,203.4910669,222.5747882,262.0850021,271.3225987,274.1423643,283.4416147,275.5975686,292.8182415,303.0941799,328.9960271,345.6682279,341.1524851,359.2424738,312.6661479,324.9163194,315.0061414,349.8730878,380.3637468,407.7617026,419.3302843,416.9930171,438.3252968,453.2376044,455.8581365,469.7121815,538.7111364,613.9477974,691.6926144,774.8637936,959.3051362,959.4611971,1041.994394,1257.499439,1367.313138,1364.416403,1381.856627,1494.420765,1541.803686,1651.089463,1866.886067,1899.609233,1959.917165
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,131.7109956,133.7166429,141.4947652,158.2684935,150.876008,163.9553357,172.6038097,166.4216408,173.5581471,193.6263234,221.8006313,219.8047929,241.4316345,300.4137916,382.1802917,409.7372878,432.7314959,462.2420081,496.5919359,580.9073588,711.8293741,966.830948,864.1954976,731.4183841,621.1474266,570.6856694,569.5260548,631.7668588,632.709863,611.4131892,667.826094,658.9470846,632.7375602,573.7691823,549.731096,613.7940276,617.9180739,625.323773,587.9524114,579.3830124,601.0638721,558.9731759,593.6589486,724.4363664,878.2731141,1014.832392,1174.204574,1327.01041,1481.001792,1373.137466,1588.817977,1745.443057,1781.433136,1849.69361,1885.472563,1673.449291,1504.238409,1560.887347,1589.425156,1585.436468
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,631.702115,676.3980498,704.2191544,760.4012954,788.7027636,807.8742685,787.3392632,823.5545283,815.3244807,831.4251387,869.3513582,938.2817277,1119.038073,1332.776101,2049.218511,2416.243534,2439.170334,3020.237128,3381.240955,4306.79801,5748.668196,6345.001087,7268.099379,6821.850306,6715.659199,6302.668467,4051.479992,4016.41951,3734.452411,3564.359874,4150.301855,4318.519996,4398.502236,3754.76716,3959.285053,4249.094373,4579.970821,4554.320308,4790.138924,5387.138813,6435.164683,6939.801184,7053.070804,8807.900379,10293.80541,12327.23317,14102.49585,16539.87811,21204.10497,14514.14172,16683.35538,19034.1492,19157.41704,20143.66445,20270.85937,18289.70434,16176.94737,16238.19319,17129.91309,17276.46545
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,217.9112744,224.2948461,229.0289561,250.6938627,260.4084802,284.2204545,325.5643387,422.8564533,504.8279387,641.1046086,765.1893753,779.0454063,863.0665907,984.8012384,1157.377923,1371.835716,1286.554171,1206.641356,1203.658407,1156.913735,1147.428594,1199.561899,1259.135655,1281.201457,1253.326553,1491.122129,1551.376893,1799.110329,1660.875379,1743.154533,1975.900295,2113.586292,2208.205303,2292.712947,2386.589244,2211.826817,2253.04471,2344.413533,2760.414314,3111.382703,3193.206569,3370.033926,3775.75001,4307.155878,4128.462783,4141.976353,4264.674946,4152.678587,4222.703245,4305.474165,3861.688531,3697.930831,3481.228739,3438.789089,3317.541013
Turkey,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,509.4238522,283.8282742,309.4466672,350.6629496,369.583432,386.3580856,444.5494408,481.6937095,526.2134904,571.617787,489.9302693,455.1049092,558.4210145,686.4899382,927.7990948,1136.375336,1275.956383,1427.371552,1549.644027,2079.220366,1564.247201,1579.073673,1402.406435,1310.255596,1246.824546,1368.401402,1510.676522,1705.894585,1745.364893,2021.859224,2794.35039,2735.707864,2842.369876,3180.187801,2270.337523,2897.866491,3053.947025,3144.385859,4496.49682,4108.123199,4316.548907,3119.56579,3659.939868,4718.199808,6040.607698,7384.251628,8035.377338,9711.873594,10854.17225,9038.52015,10672.38925,11335.51051,11707.25971,12519.39143,12095.85457,10948.72461,10820.63384,10513.64843,9370.176355,9042.492983
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.06482,1037.576547,1069.243796,1047.505216,1176.699693,1185.840519,1323.055479,1362.31958,1367.084534,1464.49188,1462.8547,1391.453495,1610.149462,1874.468285,2182.078388,2183.909889,2263.128601,2644.591921,2936.80626,2599.873012,3022.176507,3640.72324,3507.940655,3454.828692,3398.706483,3197.772252,3255.928693,3572.493579,3700.744263,4059.029996
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.5881345,186.218725,173.7906392,195.6615379,175.5581268,157.0608183,161.1769355,182.3618837,219.5501888,253.4759513,395.5326846,400.2636844,410.9523276,406.5386686,411.9723458,431.2796931,459.2592825,492.6313793,485.4974874,552.8395296,687.3904455,695.2167768,743.4037847,781.4370143,867.8676806,970.4169384,1030.092917,947.9334465,966.4746224,1004.841121,1060.994615,1122.12181
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,62.50959766,63.22102166,62.22634046,69.17356155,76.31152576,110.8022335,112.0320859,113.169231,117.3845907,128.0747079,133.97168,146.588879,150.2166483,167.1357708,200.9121993,219.7510474,221.6160248,258.296247,206.6386058,177.2014999,100.0302676,104.2722378,164.6877539,164.2626181,256.7407207,241.7460347,260.3286996,401.5634663,402.2794666,314.7687028,248.0293672,185.0181481,153.943974,167.9412317,201.6026565,281.9662023,287.3882361,289.5044142,295.405358,261.347861,261.8689977,239.4731859,245.5000794,243.9015264,296.0469361,325.5903736,347.9903568,416.8986194,467.9005703,793.4832855,815.8736791,825.8384352,783.717921,803.5093739,876.3543005,840.4015715,730.6250405,747.1969074,767.0977596,776.7685759
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.443278,1449.962499,1597.534644,1569.757584,1489.688775,1417.865162,1258.136574,1012.098194,935.9589884,872.698742,991.2204028,835.2509542,635.7579226,635.7005351,780.3211789,878.6187489,1047.50279,1366.016476,1826.931391,2300.769709,3065.611294,3887.242337,2542.995424,2965.139715,3569.758121,3855.417729,4029.711252,3104.643206,2124.662319,2187.73051,2640.675677,3096.817402,3659.031312
Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,181.6141291,164.6400811,170.6787482,174.1052838,192.3775857,208.5454083,223.7003228,221.3917523,227.9722651,249.2002895,266.3362412,284.2289404,316.9124982,404.2202576,509.5290244,551.8399008,591.3058778,651.7774319,683.7212375,808.3972484,923.9227041,993.0175225,963.5206855,924.064046,937.0600277,969.1346263,978.293133,955.3915577,1035.897231,1068.143874,1225.702306,1350.931803,1305.522843,1407.327328,1518.084621,1680.968855,1814.901421,1905.379889,1811.96943,1717.306233,1878.124476,1882.788929,1882.773948,2095.388911,2482.95625,2953.439582,3494.252559,4300.970143,5211.274071,5016.95753,6089.423314,7225.172229,7678.096345,8070.062903,8258.437751,7695.503939,7629.406856,8364.770425,8911.911519,9040.045782
